chrom	trans_id	strand	gene_id	gene_name	transcript_biotype	gene_start	gene_stop	CDS_start	CDS_stop	CDS_length	5UTR_length	3UTR_length	transcript_length
II	YBL108C-A_mRNA	-	YBL108C-A	PAU9	protein_coding	7605	7733	1	129	129	0	0	129
II	YBL108W_mRNA	+	YBL108W	YBL108W	protein_coding	8177	8482	1	306	306	0	0	306
II	YBL109W_mRNA	+	YBL109W	YBL109W	protein_coding	5790	6125	1	336	336	0	0	336
II	YBL111C_mRNA	-	YBL111C	YBL111C	protein_coding	2907	5009	1	2004	2004	0	0	2004
II	YBL112C_mRNA	-	YBL112C	YBL112C	protein_coding	2582	2899	1	318	318	0	0	318
II	YBL113C_mRNA	-	YBL113C	YBL113C	protein_coding	280	2658	1	2379	2379	0	0	2379
II	YBL113W-A_mRNA	+	YBL113W-A	YBL113W-A	protein_coding	646	1128	1	483	483	0	0	483
II	YBR001C_mRNA	-	YBR001C	NTH2	protein_coding	238941	241283	1	2343	2343	0	0	2343
II	YBR002C_mRNA	-	YBR002C	RER2	protein_coding	241708	242568	1	861	861	0	0	861
II	YBR003W_mRNA	+	YBR003W	COQ1	protein_coding	242809	244230	1	1422	1422	0	0	1422
II	YBR004C_mRNA	-	YBR004C	GPI18	protein_coding	244366	245667	1	1302	1302	0	0	1302
II	YBR005W_mRNA	+	YBR005W	RCR1	protein_coding	245906	246547	1	642	642	0	0	642
II	YBR006W_mRNA	+	YBR006W	UGA2	protein_coding	247010	248503	1	1494	1494	0	0	1494
II	YBR007C_mRNA	-	YBR007C	DSF2	protein_coding	248806	251016	1	2211	2211	0	0	2211
II	YBR008C_mRNA	-	YBR008C	FLR1	protein_coding	252563	254209	1	1647	1647	0	0	1647
II	YBR009C_mRNA	-	YBR009C	HHF1	protein_coding	255373	255684	1	312	312	0	0	312
II	YBR010W_mRNA	+	YBR010W	HHT1	protein_coding	256331	256741	1	411	411	0	0	411
II	YBR011C_mRNA	-	YBR011C	IPP1	protein_coding	257112	257975	1	864	864	0	0	864
II	YBR012C_mRNA	-	YBR012C	YBR012C	protein_coding	259147	259566	1	420	420	0	0	420
II	YBR013C_mRNA	-	YBR013C	YBR013C	protein_coding	265492	265881	1	390	390	0	0	390
II	YBR014C_mRNA	-	YBR014C	GRX7	protein_coding	266725	267336	1	612	612	0	0	612
II	YBR015C_mRNA	-	YBR015C	MNN2	protein_coding	267710	269503	1	1794	1794	0	0	1794
II	YBR016W_mRNA	+	YBR016W	YBR016W	protein_coding	270247	270633	1	387	387	0	0	387
II	YBR017C_mRNA	-	YBR017C	KAP104	protein_coding	270947	273703	1	2757	2757	0	0	2757
II	YBR018C_mRNA	-	YBR018C	GAL7	protein_coding	274427	275527	1	1101	1101	0	0	1101
II	YBR019C_mRNA	-	YBR019C	GAL10	protein_coding	276253	278352	1	2100	2100	0	0	2100
II	YBR020W_mRNA	+	YBR020W	GAL1	protein_coding	279021	280607	1	1587	1587	0	0	1587
II	YBR021W_mRNA	+	YBR021W	FUR4	protein_coding	281443	283344	1	1902	1902	0	0	1902
II	YBR022W_mRNA	+	YBR022W	POA1	protein_coding	283738	284271	1	534	534	0	0	534
II	YBR023C_mRNA	-	YBR023C	CHS3	protein_coding	284428	287925	1	3498	3498	0	0	3498
II	YBR024W_mRNA	+	YBR024W	SCO2	protein_coding	289445	290350	1	906	906	0	0	906
II	YBR025C_mRNA	-	YBR025C	OLA1	protein_coding	290681	291865	1	1185	1185	0	0	1185
II	YBR026C_mRNA	-	YBR026C	ETR1	protein_coding	292877	294019	1	1143	1143	0	0	1143
II	YBR027C_mRNA	-	YBR027C	YBR027C	protein_coding	294024	294356	1	333	333	0	0	333
II	YBR028C_mRNA	-	YBR028C	YPK3	protein_coding	294425	296002	1	1578	1578	0	0	1578
II	YBR029C_mRNA	-	YBR029C	CDS1	protein_coding	296369	297742	1	1374	1374	0	0	1374
II	YBR030W_mRNA	+	YBR030W	RKM3	protein_coding	298292	299950	1	1659	1659	0	0	1659
II	YBR031W_mRNA	+	YBR031W	RPL4A	protein_coding	300166	301254	1	1089	1089	0	0	1089
II	YBR032W_mRNA	+	YBR032W	YBR032W	protein_coding	301519	301821	1	303	303	0	0	303
II	YBR033W_mRNA	+	YBR033W	EDS1	protein_coding	301944	304703	1	2760	2760	0	0	2760
II	YBR034C_mRNA	-	YBR034C	HMT1	protein_coding	304930	305976	1	1047	1047	0	0	1047
II	YBR035C_mRNA	-	YBR035C	PDX3	protein_coding	306269	306955	1	687	687	0	0	687
II	YBR036C_mRNA	-	YBR036C	CSG2	protein_coding	309081	310313	1	1233	1233	0	0	1233
II	YBR037C_mRNA	-	YBR037C	SCO1	protein_coding	310565	311452	1	888	888	0	0	888
II	YBR038W_mRNA	+	YBR038W	CHS2	protein_coding	311898	314789	1	2892	2892	0	0	2892
II	YBR039W_mRNA	+	YBR039W	ATP3	protein_coding	315575	316510	1	936	936	0	0	936
II	YBR040W_mRNA	+	YBR040W	FIG1	protein_coding	316968	317864	1	897	897	0	0	897
II	YBR041W_mRNA	+	YBR041W	FAT1	protein_coding	318266	320275	1	2010	2010	0	0	2010
II	YBR042C_mRNA	-	YBR042C	CST26	protein_coding	320416	321609	1	1194	1194	0	0	1194
II	YBR043C_mRNA	-	YBR043C	QDR3	protein_coding	321876	323945	1	2070	2070	0	0	2070
II	YBR044C_mRNA	-	YBR044C	TCM62	protein_coding	324341	326059	1	1719	1719	0	0	1719
II	YBR045C_mRNA	-	YBR045C	GIP1	protein_coding	328173	330092	1	1920	1920	0	0	1920
II	YBR046C_mRNA	-	YBR046C	ZTA1	protein_coding	330507	331511	1	1005	1005	0	0	1005
II	YBR047W_mRNA	+	YBR047W	FMP23	protein_coding	331833	332360	1	528	528	0	0	528
II	YBR048W_mRNA	+	YBR048W	RPS11B	protein_coding	332831	333812	1	471	471	0	0	471
II	YBR049C_mRNA	-	YBR049C	REB1	protein_coding	334386	336818	1	2433	2433	0	0	2433
II	YBR050C_mRNA	-	YBR050C	REG2	protein_coding	337183	338199	1	1017	1017	0	0	1017
II	YBR051W_mRNA	+	YBR051W	YBR051W	protein_coding	337988	338338	1	351	351	0	0	351
II	YBR052C_mRNA	-	YBR052C	RFS1	protein_coding	338720	339352	1	633	633	0	0	633
II	YBR053C_mRNA	-	YBR053C	YBR053C	protein_coding	339675	340751	1	1077	1077	0	0	1077
II	YBR054W_mRNA	+	YBR054W	YRO2	protein_coding	343101	344135	1	1035	1035	0	0	1035
II	YBR055C_mRNA	-	YBR055C	PRP6	protein_coding	344602	347301	1	2700	2700	0	0	2700
II	YBR056C-B_mRNA	-	YBR056C-B	YBR056C-B	protein_coding	351293	351451	1	159	159	0	0	159
II	YBR056W-A_mRNA	+	YBR056W-A	YBR056W-A	protein_coding	351255	351455	1	201	201	0	0	201
II	YBR056W_mRNA	+	YBR056W	YBR056W	protein_coding	347879	349384	1	1506	1506	0	0	1506
II	YBR057C_mRNA	-	YBR057C	MUM2	protein_coding	352193	353293	1	1101	1101	0	0	1101
II	YBR058C-A_mRNA	-	YBR058C-A	TSC3	protein_coding	356324	356566	1	243	243	0	0	243
II	YBR058C_mRNA	-	YBR058C	UBP14	protein_coding	353672	356017	1	2346	2346	0	0	2346
II	YBR059C_mRNA	-	YBR059C	AKL1	protein_coding	356861	360187	1	3327	3327	0	0	3327
II	YBR060C_mRNA	-	YBR060C	ORC2	protein_coding	360652	362514	1	1863	1863	0	0	1863
II	YBR061C_mRNA	-	YBR061C	TRM7	protein_coding	364787	365719	1	933	933	0	0	933
II	YBR062C_mRNA	-	YBR062C	YBR062C	protein_coding	365976	366600	1	543	543	0	0	543
II	YBR063C_mRNA	-	YBR063C	YBR063C	protein_coding	366970	368184	1	1215	1215	0	0	1215
II	YBR064W_mRNA	+	YBR064W	YBR064W	protein_coding	367763	368191	1	429	429	0	0	429
II	YBR065C_mRNA	-	YBR065C	ECM2	protein_coding	368584	369678	1	1095	1095	0	0	1095
II	YBR066C_mRNA	-	YBR066C	NRG2	protein_coding	370037	370699	1	663	663	0	0	663
II	YBR067C_mRNA	-	YBR067C	TIP1	protein_coding	372103	372735	1	633	633	0	0	633
II	YBR068C_mRNA	-	YBR068C	BAP2	protein_coding	373861	375690	1	1830	1830	0	0	1830
II	YBR069C_mRNA	-	YBR069C	TAT1	protein_coding	376574	378433	1	1860	1860	0	0	1860
II	YBR070C_mRNA	-	YBR070C	ALG14	protein_coding	379221	379934	1	714	714	0	0	714
II	YBR071W_mRNA	+	YBR071W	YBR071W	protein_coding	380411	381046	1	636	636	0	0	636
II	YBR072C-A_mRNA	-	YBR072C-A	YBR072C-A	protein_coding	382860	383021	1	162	162	0	0	162
II	YBR072W_mRNA	+	YBR072W	HSP26	protein_coding	382030	382674	1	645	645	0	0	645
II	YBR073W_mRNA	+	YBR073W	RDH54	protein_coding	383112	385988	1	2877	2877	0	0	2877
II	YBR074W_mRNA	+	YBR074W	YBR074W	protein_coding	386286	389216	1	2931	2931	0	0	2931
II	YBR076C-A_mRNA	-	YBR076C-A	YBR076C-A	protein_coding	391351	391617	1	267	267	0	0	267
II	YBR076W_mRNA	+	YBR076W	ECM8	protein_coding	390227	391291	1	1065	1065	0	0	1065
II	YBR077C_mRNA	-	YBR077C	SLM4	protein_coding	391805	392293	1	489	489	0	0	489
II	YBR078W_mRNA	+	YBR078W	ECM33	protein_coding	393123	394742	1	1290	1290	0	0	1290
II	YBR079C_mRNA	-	YBR079C	RPG1	protein_coding	395383	398277	1	2895	2895	0	0	2895
II	YBR080C_mRNA	-	YBR080C	SEC18	protein_coding	398614	400890	1	2277	2277	0	0	2277
II	YBR081C_mRNA	-	YBR081C	SPT7	protein_coding	401253	405251	1	3999	3999	0	0	3999
II	YBR082C_mRNA	-	YBR082C	UBC4	protein_coding	406628	407169	1	447	447	0	0	447
II	YBR083W_mRNA	+	YBR083W	TEC1	protein_coding	409169	410629	1	1461	1461	0	0	1461
II	YBR084C-A_mRNA	-	YBR084C-A	RPL19A	protein_coding	414186	415261	1	570	570	0	0	570
II	YBR084W_mRNA	+	YBR084W	MIS1	protein_coding	411054	413981	1	2928	2928	0	0	2928
II	YBR085C-A_mRNA	-	YBR085C-A	YBR085C-A	protein_coding	418907	419164	1	258	258	0	0	258
II	YBR085W_mRNA	+	YBR085W	AAC3	protein_coding	415983	416906	1	924	924	0	0	924
II	YBR086C_mRNA	-	YBR086C	IST2	protein_coding	420201	423041	1	2841	2841	0	0	2841
II	YBR087W_mRNA	+	YBR087W	RFC5	protein_coding	423765	424829	1	1065	1065	0	0	1065
II	YBR088C_mRNA	-	YBR088C	POL30	protein_coding	424990	425766	1	777	777	0	0	777
II	YBR089C-A_mRNA	-	YBR089C-A	NHP6B	protein_coding	426190	426489	1	300	300	0	0	300
II	YBR089W_mRNA	+	YBR089W	YBR089W	protein_coding	425183	425782	1	600	600	0	0	600
II	YBR090C_mRNA	-	YBR090C	YBR090C	protein_coding	426333	427058	1	369	369	0	0	369
II	YBR091C_mRNA	-	YBR091C	TIM12	protein_coding	427155	427484	1	330	330	0	0	330
II	YBR092C_mRNA	-	YBR092C	PHO3	protein_coding	427698	429101	1	1404	1404	0	0	1404
II	YBR093C_mRNA	-	YBR093C	PHO5	protein_coding	429548	430951	1	1404	1404	0	0	1404
II	YBR094W_mRNA	+	YBR094W	PBY1	protein_coding	432036	434297	1	2262	2262	0	0	2262
II	YBR095C_mRNA	-	YBR095C	RXT2	protein_coding	434406	435698	1	1293	1293	0	0	1293
II	YBR096W_mRNA	+	YBR096W	YBR096W	protein_coding	436021	436713	1	693	693	0	0	693
II	YBR097W_mRNA	+	YBR097W	VPS15	protein_coding	436951	441315	1	4365	4365	0	0	4365
II	YBR098W_mRNA	+	YBR098W	MMS4	protein_coding	441515	443590	1	2076	2076	0	0	2076
II	YBR099C_mRNA	-	YBR099C	YBR099C	protein_coding	442924	443307	1	384	384	0	0	384
II	YBR101C_mRNA	-	YBR101C	FES1	protein_coding	443821	444693	1	873	873	0	0	873
II	YBR102C_mRNA	-	YBR102C	EXO84	protein_coding	445062	447323	1	2262	2262	0	0	2262
II	YBR103C-A_mRNA	-	YBR103C-A	YBR103C-A	protein_coding	449320	449463	1	144	144	0	0	144
II	YBR103W_mRNA	+	YBR103W	SIF2	protein_coding	447709	449316	1	1608	1608	0	0	1608
II	YBR104W_mRNA	+	YBR104W	YMC2	protein_coding	449667	450656	1	990	990	0	0	990
II	YBR105C_mRNA	-	YBR105C	VID24	protein_coding	450881	451969	1	1089	1089	0	0	1089
II	YBR106W_mRNA	+	YBR106W	PHO88	protein_coding	452658	453224	1	567	567	0	0	567
II	YBR107C_mRNA	-	YBR107C	IML3	protein_coding	453793	454530	1	738	738	0	0	738
II	YBR108W_mRNA	+	YBR108W	AIM3	protein_coding	454822	457665	1	2844	2844	0	0	2844
II	YBR109C_mRNA	-	YBR109C	CMD1	protein_coding	457919	458362	1	444	444	0	0	444
II	YBR109W-A_mRNA	+	YBR109W-A	YBR109W-A	protein_coding	458608	458832	1	225	225	0	0	225
II	YBR110W_mRNA	+	YBR110W	ALG1	protein_coding	458872	460221	1	1350	1350	0	0	1350
II	YBR111C_mRNA	-	YBR111C	YSA1	protein_coding	461178	461873	1	696	696	0	0	696
II	YBR111W-A_mRNA	+	YBR111W-A	SUS1	protein_coding	462139	462579	1	291	291	0	0	291
II	YBR112C_mRNA	-	YBR112C	CYC8	protein_coding	462870	465770	1	2901	2901	0	0	2901
II	YBR113W_mRNA	+	YBR113W	YBR113W	protein_coding	465566	466048	1	483	483	0	0	483
II	YBR114W_mRNA	+	YBR114W	RAD16	protein_coding	467248	469620	1	2373	2373	0	0	2373
II	YBR115C_mRNA	-	YBR115C	LYS2	protein_coding	469748	473926	1	4179	4179	0	0	4179
II	YBR116C_mRNA	-	YBR116C	YBR116C	protein_coding	474199	474726	1	528	528	0	0	528
II	YBR117C_mRNA	-	YBR117C	TKL2	protein_coding	474392	476437	1	2046	2046	0	0	2046
II	YBR118W_mRNA	+	YBR118W	TEF2	protein_coding	477671	479047	1	1377	1377	0	0	1377
II	YBR119W_mRNA	+	YBR119W	MUD1	protein_coding	479338	480323	1	897	897	0	0	897
II	YBR120C_mRNA	-	YBR120C	CBP6	protein_coding	480435	480923	1	489	489	0	0	489
II	YBR121C-A_mRNA	-	YBR121C-A	YBR121C-A	protein_coding	482326	482484	1	159	159	0	0	159
II	YBR121C_mRNA	-	YBR121C	GRS1	protein_coding	481364	483367	1	2004	2004	0	0	2004
II	YBR122C_mRNA	-	YBR122C	MRPL36	protein_coding	483970	484503	1	534	534	0	0	534
II	YBR123C_mRNA	-	YBR123C	TFC1	protein_coding	484742	486691	1	1950	1950	0	0	1950
II	YBR124W_mRNA	+	YBR124W	YBR124W	protein_coding	486507	486866	1	360	360	0	0	360
II	YBR125C_mRNA	-	YBR125C	PTC4	protein_coding	487199	488380	1	1182	1182	0	0	1182
II	YBR126C_mRNA	-	YBR126C	TPS1	protein_coding	488905	490392	1	1488	1488	0	0	1488
II	YBR126W-A_mRNA	+	YBR126W-A	MEO1	protein_coding	490850	491056	1	207	207	0	0	207
II	YBR126W-B_mRNA	+	YBR126W-B	YBR126W-B	protein_coding	490927	491070	1	144	144	0	0	144
II	YBR127C_mRNA	-	YBR127C	VMA2	protein_coding	491269	492822	1	1554	1554	0	0	1554
II	YBR128C_mRNA	-	YBR128C	ATG14	protein_coding	493081	494115	1	1035	1035	0	0	1035
II	YBR129C_mRNA	-	YBR129C	OPY1	protein_coding	494353	495339	1	987	987	0	0	987
II	YBR130C_mRNA	-	YBR130C	SHE3	protein_coding	495592	496869	1	1278	1278	0	0	1278
II	YBR131C-A_mRNA	-	YBR131C-A	YBR131C-A	protein_coding	497650	497739	1	90	90	0	0	90
II	YBR131W_mRNA	+	YBR131W	CCZ1	protein_coding	497163	499277	1	2115	2115	0	0	2115
II	YBR132C_mRNA	-	YBR132C	AGP2	protein_coding	499652	501442	1	1791	1791	0	0	1791
II	YBR133C_mRNA	-	YBR133C	HSL7	protein_coding	501804	504287	1	2484	2484	0	0	2484
II	YBR134W_mRNA	+	YBR134W	YBR134W	protein_coding	504243	504644	1	402	402	0	0	402
II	YBR135W_mRNA	+	YBR135W	CKS1	protein_coding	504854	505306	1	453	453	0	0	453
II	YBR136W_mRNA	+	YBR136W	MEC1	protein_coding	505668	512774	1	7107	7107	0	0	7107
II	YBR137W_mRNA	+	YBR137W	YBR137W	protein_coding	513044	513583	1	540	540	0	0	540
II	YBR138C_mRNA	-	YBR138C	YBR138C	protein_coding	513762	515336	1	1575	1575	0	0	1575
II	YBR139W_mRNA	+	YBR139W	YBR139W	protein_coding	515664	517190	1	1527	1527	0	0	1527
II	YBR140C_mRNA	-	YBR140C	IRA1	protein_coding	517350	526628	1	9279	9279	0	0	9279
II	YBR141C_mRNA	-	YBR141C	BMT2	protein_coding	527025	528038	1	1014	1014	0	0	1014
II	YBR141W-A_mRNA	+	YBR141W-A	YBR141W-A	protein_coding	527167	527262	1	96	96	0	0	96
II	YBR142W_mRNA	+	YBR142W	MAK5	protein_coding	528317	530638	1	2322	2322	0	0	2322
II	YBR143C_mRNA	-	YBR143C	SUP45	protein_coding	530869	532182	1	1314	1314	0	0	1314
II	YBR144C_mRNA	-	YBR144C	YBR144C	protein_coding	533235	533549	1	315	315	0	0	315
II	YBR145W_mRNA	+	YBR145W	ADH5	protein_coding	533762	534817	1	1056	1056	0	0	1056
II	YBR146W_mRNA	+	YBR146W	MRPS9	protein_coding	535260	536096	1	837	837	0	0	837
II	YBR147W_mRNA	+	YBR147W	RTC2	protein_coding	536575	537465	1	891	891	0	0	891
II	YBR148W_mRNA	+	YBR148W	YSW1	protein_coding	537876	539705	1	1830	1830	0	0	1830
II	YBR149W_mRNA	+	YBR149W	ARA1	protein_coding	539987	541021	1	1035	1035	0	0	1035
II	YBR150C_mRNA	-	YBR150C	TBS1	protein_coding	541209	544493	1	3285	3285	0	0	3285
II	YBR151W_mRNA	+	YBR151W	APD1	protein_coding	545028	545978	1	951	951	0	0	951
II	YBR152W_mRNA	+	YBR152W	SPP381	protein_coding	546376	547251	1	876	876	0	0	876
II	YBR153W_mRNA	+	YBR153W	RIB7	protein_coding	547460	548194	1	735	735	0	0	735
II	YBR154C_mRNA	-	YBR154C	RPB5	protein_coding	548362	549009	1	648	648	0	0	648
II	YBR155W_mRNA	+	YBR155W	CNS1	protein_coding	549771	550928	1	1158	1158	0	0	1158
II	YBR156C_mRNA	-	YBR156C	SLI15	protein_coding	551104	553200	1	2097	2097	0	0	2097
II	YBR157C_mRNA	-	YBR157C	ICS2	protein_coding	553543	554310	1	768	768	0	0	768
II	YBR158W_mRNA	+	YBR158W	AMN1	protein_coding	556549	558198	1	1650	1650	0	0	1650
II	YBR159W_mRNA	+	YBR159W	IFA38	protein_coding	558685	559728	1	1044	1044	0	0	1044
II	YBR160W_mRNA	+	YBR160W	CDC28	protein_coding	560078	560974	1	897	897	0	0	897
II	YBR161W_mRNA	+	YBR161W	CSH1	protein_coding	561634	562764	1	1131	1131	0	0	1131
II	YBR162C_mRNA	-	YBR162C	TOS1	protein_coding	563203	564570	1	1368	1368	0	0	1368
II	YBR162W-A_mRNA	+	YBR162W-A	YSY6	protein_coding	565231	565428	1	198	198	0	0	198
II	YBR163W_mRNA	+	YBR163W	EXO5	protein_coding	565723	567480	1	1758	1758	0	0	1758
II	YBR164C_mRNA	-	YBR164C	ARL1	protein_coding	567875	568426	1	552	552	0	0	552
II	YBR165W_mRNA	+	YBR165W	UBS1	protein_coding	568852	569685	1	834	834	0	0	834
II	YBR166C_mRNA	-	YBR166C	TYR1	protein_coding	569842	571200	1	1359	1359	0	0	1359
II	YBR167C_mRNA	-	YBR167C	POP7	protein_coding	571468	571890	1	423	423	0	0	423
II	YBR168W_mRNA	+	YBR168W	PEX32	protein_coding	572371	573612	1	1242	1242	0	0	1242
II	YBR169C_mRNA	-	YBR169C	SSE2	protein_coding	573915	575996	1	2082	2082	0	0	2082
II	YBR170C_mRNA	-	YBR170C	NPL4	protein_coding	576344	578086	1	1743	1743	0	0	1743
II	YBR171W_mRNA	+	YBR171W	SEC66	protein_coding	578364	578984	1	621	621	0	0	621
II	YBR172C_mRNA	-	YBR172C	SMY2	protein_coding	579150	581372	1	2223	2223	0	0	2223
II	YBR173C_mRNA	-	YBR173C	UMP1	protein_coding	581726	582172	1	447	447	0	0	447
II	YBR174C_mRNA	-	YBR174C	YBR174C	protein_coding	582338	582652	1	315	315	0	0	315
II	YBR175W_mRNA	+	YBR175W	SWD3	protein_coding	582408	583355	1	948	948	0	0	948
II	YBR176W_mRNA	+	YBR176W	ECM31	protein_coding	583720	584658	1	939	939	0	0	939
II	YBR177C_mRNA	-	YBR177C	EHT1	protein_coding	584807	586162	1	1356	1356	0	0	1356
II	YBR178W_mRNA	+	YBR178W	YBR178W	protein_coding	586071	586445	1	375	375	0	0	375
II	YBR179C_mRNA	-	YBR179C	FZO1	protein_coding	586547	589114	1	2568	2568	0	0	2568
II	YBR180W_mRNA	+	YBR180W	DTR1	protein_coding	589741	591459	1	1719	1719	0	0	1719
II	YBR181C_mRNA	-	YBR181C	RPS6B	protein_coding	591712	592774	1	711	711	0	0	711
II	YBR182C-A_mRNA	-	YBR182C-A	YBR182C-A	protein_coding	595361	595555	1	195	195	0	0	195
II	YBR182C_mRNA	-	YBR182C	SMP1	protein_coding	593506	594864	1	1359	1359	0	0	1359
II	YBR183W_mRNA	+	YBR183W	YPC1	protein_coding	596115	597065	1	951	951	0	0	951
II	YBR184W_mRNA	+	YBR184W	YBR184W	protein_coding	597363	598934	1	1572	1572	0	0	1572
II	YBR185C_mRNA	-	YBR185C	MBA1	protein_coding	599123	599959	1	837	837	0	0	837
II	YBR186W_mRNA	+	YBR186W	PCH2	protein_coding	600553	602360	1	1695	1695	0	0	1695
II	YBR187W_mRNA	+	YBR187W	GDT1	protein_coding	602634	603476	1	843	843	0	0	843
II	YBR188C_mRNA	-	YBR188C	NTC20	protein_coding	603685	604107	1	423	423	0	0	423
II	YBR189W_mRNA	+	YBR189W	RPS9B	protein_coding	604508	605508	1	588	588	0	0	588
II	YBR190W_mRNA	+	YBR190W	YBR190W	protein_coding	605966	606277	1	312	312	0	0	312
II	YBR191W-A_mRNA	+	YBR191W-A	YBR191W-A	protein_coding	607149	607223	1	75	75	0	0	75
II	YBR191W_mRNA	+	YBR191W	RPL21A	protein_coding	606270	607140	1	483	483	0	0	483
II	YBR192W_mRNA	+	YBR192W	RIM2	protein_coding	607652	608785	1	1134	1134	0	0	1134
II	YBR193C_mRNA	-	YBR193C	MED8	protein_coding	609082	609753	1	672	672	0	0	672
II	YBR194W_mRNA	+	YBR194W	AIM4	protein_coding	610038	610409	1	372	372	0	0	372
II	YBR195C_mRNA	-	YBR195C	MSI1	protein_coding	610614	611882	1	1269	1269	0	0	1269
II	YBR196C-A_mRNA	-	YBR196C-A	YBR196C-A	protein_coding	614024	614173	1	150	150	0	0	150
II	YBR196C-B_mRNA	-	YBR196C-B	YBR196C-B	protein_coding	614526	614630	1	105	105	0	0	105
II	YBR196C_mRNA	-	YBR196C	PGI1	protein_coding	612236	613900	1	1665	1665	0	0	1665
II	YBR197C_mRNA	-	YBR197C	YBR197C	protein_coding	615203	615856	1	654	654	0	0	654
II	YBR198C_mRNA	-	YBR198C	TAF5	protein_coding	616127	618523	1	2397	2397	0	0	2397
II	YBR199W_mRNA	+	YBR199W	KTR4	protein_coding	618909	620303	1	1395	1395	0	0	1395
II	YBR200W-A_mRNA	+	YBR200W-A	YBR200W-A	protein_coding	622983	623147	1	165	165	0	0	165
II	YBR200W_mRNA	+	YBR200W	BEM1	protein_coding	620872	622527	1	1656	1656	0	0	1656
II	YBR201C-A_mRNA	-	YBR201C-A	YBR201C-A	protein_coding	624493	624696	1	204	204	0	0	204
II	YBR201W_mRNA	+	YBR201W	DER1	protein_coding	623576	624211	1	636	636	0	0	636
II	YBR202W_mRNA	+	YBR202W	MCM7	protein_coding	625772	628309	1	2538	2538	0	0	2538
II	YBR203W_mRNA	+	YBR203W	COS111	protein_coding	629168	631942	1	2775	2775	0	0	2775
II	YBR204C_mRNA	-	YBR204C	LDH1	protein_coding	632254	633381	1	1128	1128	0	0	1128
II	YBR205W_mRNA	+	YBR205W	KTR3	protein_coding	633622	634836	1	1215	1215	0	0	1215
II	YBR206W_mRNA	+	YBR206W	YBR206W	protein_coding	634601	634924	1	324	324	0	0	324
II	YBR207W_mRNA	+	YBR207W	FTH1	protein_coding	635146	636543	1	1398	1398	0	0	1398
II	YBR208C_mRNA	-	YBR208C	DUR1,2	protein_coding	636703	642210	1	5508	5508	0	0	5508
II	YBR209W_mRNA	+	YBR209W	YBR209W	protein_coding	642583	642900	1	318	318	0	0	318
II	YBR210W_mRNA	+	YBR210W	ERV15	protein_coding	645550	645978	1	429	429	0	0	429
II	YBR211C_mRNA	-	YBR211C	AME1	protein_coding	646158	647132	1	975	975	0	0	975
II	YBR212W_mRNA	+	YBR212W	NGR1	protein_coding	647886	649904	1	2019	2019	0	0	2019
II	YBR213W_mRNA	+	YBR213W	MET8	protein_coding	650368	651192	1	825	825	0	0	825
II	YBR214W_mRNA	+	YBR214W	SDS24	protein_coding	651415	652998	1	1584	1584	0	0	1584
II	YBR215W_mRNA	+	YBR215W	HPC2	protein_coding	653356	655317	1	1878	1878	0	0	1878
II	YBR216C_mRNA	-	YBR216C	YBP1	protein_coding	655576	657600	1	2025	2025	0	0	2025
II	YBR217W_mRNA	+	YBR217W	ATG12	protein_coding	657832	658392	1	561	561	0	0	561
II	YBR218C_mRNA	-	YBR218C	PYC2	protein_coding	658707	662249	1	3543	3543	0	0	3543
II	YBR219C_mRNA	-	YBR219C	YBR219C	protein_coding	662499	663303	1	384	384	0	0	384
II	YBR220C_mRNA	-	YBR220C	YBR220C	protein_coding	662995	664677	1	1683	1683	0	0	1683
II	YBR221C_mRNA	-	YBR221C	PDB1	protein_coding	665153	666253	1	1101	1101	0	0	1101
II	YBR221W-A_mRNA	+	YBR221W-A	YBR221W-A	protein_coding	666538	666642	1	105	105	0	0	105
II	YBR222C_mRNA	-	YBR222C	PCS60	protein_coding	666720	668351	1	1632	1632	0	0	1632
II	YBR223C_mRNA	-	YBR223C	TDP1	protein_coding	668663	670297	1	1635	1635	0	0	1635
II	YBR223W-A_mRNA	+	YBR223W-A	YBR223W-A	protein_coding	668721	668840	1	120	120	0	0	120
II	YBR224W_mRNA	+	YBR224W	YBR224W	protein_coding	670125	670640	1	516	516	0	0	516
II	YBR225W_mRNA	+	YBR225W	YBR225W	protein_coding	670627	673329	1	2703	2703	0	0	2703
II	YBR226C_mRNA	-	YBR226C	YBR226C	protein_coding	673155	673565	1	411	411	0	0	411
II	YBR227C_mRNA	-	YBR227C	MCX1	protein_coding	673572	675134	1	1563	1563	0	0	1563
II	YBR228W_mRNA	+	YBR228W	SLX1	protein_coding	675313	676227	1	915	915	0	0	915
II	YBR229C_mRNA	-	YBR229C	ROT2	protein_coding	676357	679221	1	2865	2865	0	0	2865
II	YBR230C_mRNA	-	YBR230C	OM14	protein_coding	679549	680050	1	405	405	0	0	405
II	YBR230W-A_mRNA	+	YBR230W-A	YBR230W-A	protein_coding	680362	680562	1	201	201	0	0	201
II	YBR231C_mRNA	-	YBR231C	SWC5	protein_coding	682179	683090	1	912	912	0	0	912
II	YBR232C_mRNA	-	YBR232C	YBR232C	protein_coding	683373	683732	1	360	360	0	0	360
II	YBR233W-A_mRNA	+	YBR233W-A	DAD3	protein_coding	684977	685261	1	285	285	0	0	285
II	YBR233W_mRNA	+	YBR233W	PBP2	protein_coding	683428	684669	1	1242	1242	0	0	1242
